Id,QuizAttemptId,QuestionId,SelectedOptionId,WrittenAnswer,IsCorrect,MarksAwarded,InstructorFeedback
45190,5604,1666,4961.0,,1.0,3.0,
62760,7811,182,551.0,,0.0,0.0,
2470,301,4367,13033.0,,0.0,0.0,
13170,1637,5041,14972.0,,0.0,0.0,
27166,3355,1233,3690.0,,0.0,0.0,
11370,1413,2420,7206.0,,0.0,0.0,
5304,633,4729,,,-1.0,0.0,
64907,8073,1678,4995.0,,0.0,0.0,
30301,3761,2551,7611.0,,1.0,2.0,Good effort.
24869,3063,758,2233.0,,0.0,0.0,
79049,9849,5039,14963.0,,0.0,0.0,Good effort.
73498,9147,4155,,I believe it is the first option.,-1.0,0.7,
36493,4526,1400,4164.0,,0.0,0.0,
30559,3793,4275,12744.0,,1.0,1.0,Good effort.
43769,5427,4438,13244.0,,1.0,2.0,
12967,1613,4770,,,-1.0,0.0,
78974,9842,2559,,Stack overflow occurs when recursion is too deep.,0.0,0.6,
46978,5830,2084,6162.0,,0.0,0.0,
44557,5523,1315,3919.0,,0.0,0.0,Good effort.
46593,5780,1394,4146.0,,0.0,0.0,
19587,2419,5066,15055.0,,0.0,0.0,
5451,649,4141,12335.0,,1.0,2.0,
39125,4838,2511,7485.0,,0.0,0.0,
24568,3022,3605,10775.0,,1.0,1.0,
75625,9424,4149,12357.0,,0.0,0.0,
74330,9258,3079,9236.0,,0.0,0.0,
31008,3846,4072,12119.0,,1.0,2.0,
85309,10620,597,1749.0,,0.0,0.0,
69431,8628,5081,15101.0,,0.0,0.0,
36422,4519,1781,5317.0,,0.0,0.0,
28270,3500,1537,4580.0,,1.0,1.0,
28133,3481,1613,4806.0,,0.0,0.0,
24871,3063,760,,Binary search works on sorted arrays.,1.0,0.9,
35780,4438,807,2387.0,,0.0,0.0,
37968,4707,634,1855.0,,0.0,0.0,Good effort.
78422,9775,3514,10492.0,,0.0,0.0,
28403,3516,3515,10496.0,,1.0,1.0,
3105,373,4160,12382.0,,1.0,3.0,Good effort.
88555,11030,2937,8776.0,,0.0,0.0,
77819,9700,434,1275.0,,0.0,0.0,
29947,3713,2401,7142.0,,0.0,0.0,
53083,6587,633,1854.0,,1.0,1.0,
885,112,3548,10605.0,,0.0,0.0,
71967,8953,1234,,I believe it is the first option.,-1.0,0.0,
46456,5764,1820,5403.0,,0.0,0.0,
48252,5991,1550,4620.0,,0.0,0.0,
51164,6335,5130,15253.0,,0.0,0.0,Good effort.
86667,10788,1496,4449.0,,1.0,2.0,
76890,9579,2721,8090.0,,0.0,0.0,
51203,6340,5276,15668.0,,0.0,0.0,
30249,3752,5076,15090.0,,1.0,2.0,
67756,8415,3580,10707.0,,1.0,3.0,
15996,1968,4427,13215.0,,0.0,0.0,
4891,582,4900,14541.0,,1.0,3.0,Good effort.
36565,4534,2514,7495.0,,1.0,1.0,Good effort.
51346,6361,3507,,Binary search works on sorted arrays.,0.0,0.0,Good effort.
70697,8785,601,,Stack overflow occurs when recursion is too deep.,1.0,57.3,
27231,3364,565,1653.0,,0.0,0.0,
40742,5036,863,2564.0,,1.0,2.0,
10515,1296,2150,,Binary search works on sorted arrays.,0.0,3.8,
52737,6538,2331,6931.0,,0.0,0.0,
59682,7421,3568,,Stack overflow occurs when recursion is too deep.,1.0,0.0,
47030,5836,233,,Stack overflow occurs when recursion is too deep.,1.0,1.0,
65203,8100,5047,14992.0,,1.0,5.0,
20062,2474,4164,,Binary search works on sorted arrays.,-1.0,0.0,
31839,3952,1805,,Binary search works on sorted arrays.,0.0,0.5,
44426,5508,420,,I believe it is the first option.,0.0,1.6,
65018,8084,1666,4961.0,,1.0,3.0,
43516,5393,2420,7204.0,,0.0,0.0,
69748,8676,2941,8791.0,,0.0,0.0,
74450,9273,234,699.0,,1.0,1.0,Good effort.
14350,1775,2328,6923.0,,0.0,0.0,
50788,6291,417,1227.0,,1.0,2.0,
74602,9295,3078,9233.0,,0.0,0.0,
63564,7910,799,2362.0,,0.0,0.0,Good effort.
51383,6365,5044,14979.0,,1.0,2.0,Good effort.
18389,2269,1843,5466.0,,1.0,2.0,
1000,125,1542,4593.0,,0.0,0.0,Good effort.
76425,9525,5331,,,-1.0,0.0,
85051,10590,1697,5051.0,,0.0,0.0,
23519,2875,2759,,Stack overflow occurs when recursion is too deep.,0.0,0.2,
31396,3888,4919,14597.0,,1.0,1.0,Good effort.
88627,11040,3320,9924.0,,0.0,0.0,
19702,2429,3825,,I believe it is the first option.,0.0,0.1,
35417,4393,4529,13483.0,,0.0,0.0,
73819,9189,755,,Binary search works on sorted arrays.,0.0,0.9,Good effort.
8157,992,4093,12189.0,,1.0,3.0,
6499,775,3569,10670.0,,1.0,2.0,
42758,5288,1457,,Stack overflow occurs when recursion is too deep.,0.0,-0.5,
14047,1738,3081,9243.0,,0.0,0.0,Good effort.
35746,4435,1196,,Binary search works on sorted arrays.,0.0,0.7,
80719,10039,2026,5992.0,,0.0,0.0,
80818,10051,2421,7208.0,,1.0,5.0,
19899,2455,4638,13786.0,,0.0,0.0,Good effort.
35922,4457,566,1658.0,,0.0,0.0,
13716,1697,3199,9596.0,,0.0,0.0,
77432,9648,4900,14542.0,,0.0,0.0,
7193,872,3608,10780.0,,0.0,0.0,
6878,827,1533,4565.0,,1.0,5.0,
6298,748,591,1735.0,,0.0,0.0,Good effort.
61840,7700,5275,15665.0,,0.0,0.0,
61490,7656,4154,12366.0,,0.0,0.0,
75302,9379,3323,9929.0,,1.0,2.0,
12020,1492,4718,14020.0,,0.0,0.0,
62817,7821,1378,4102.0,,0.0,0.0,
73560,9155,1357,4045.0,,0.0,0.0,
86191,10731,1068,,,1.0,0.4,
36261,4501,1661,4945.0,,0.0,0.0,
35542,4407,2604,7743.0,,1.0,1.0,
51563,6385,1751,5223.0,,1.0,1.0,
48310,5996,1361,4061.0,,1.0,2.0,
66349,8240,4303,,The answer relates to the concept discussed.,0.0,1.5,
77652,9679,2150,,I believe it is the first option.,1.0,3.3,
15085,1861,113,338.0,,1.0,2.0,
47990,5961,4052,12061.0,,1.0,5.0,
45218,5607,4723,14031.0,,0.0,0.0,Good effort.
47852,5942,2003,5925.0,,0.0,0.0,
9659,1186,416,,Binary search works on sorted arrays.,1.0,0.6,
80949,10069,4427,13216.0,,1.0,2.0,Good effort.
10005,1231,1995,5900.0,,0.0,0.0,
37661,4665,4625,,The answer relates to the concept discussed.,-1.0,0.4,
47295,5871,3611,10783.0,,1.0,5.0,Good effort.
32528,4035,275,823.0,,0.0,0.0,
24634,3033,3355,10026.0,,0.0,0.0,
31752,3940,2509,7475.0,,0.0,0.0,
47815,5939,1154,,,-1.0,0.0,
5182,618,4454,13290.0,,0.0,0.0,Good effort.
74926,9339,2238,,I believe it is the first option.,1.0,0.3,
34155,4233,879,2609.0,,1.0,1.0,Good effort.
71272,8861,1807,,Stack overflow occurs when recursion is too deep.,0.0,4.5,Good effort.
31683,3929,292,871.0,,1.0,2.0,
61120,7605,4777,,Binary search works on sorted arrays.,0.0,0.0,
36322,4507,4296,,Stack overflow occurs when recursion is too deep.,0.0,1.4,
85029,10588,2881,8611.0,,0.0,0.0,Good effort.
56609,7030,413,,Stack overflow occurs when recursion is too deep.,-1.0,0.0,
37229,4617,3820,11395.0,,0.0,0.0,
55739,6930,3547,10603.0,,0.0,0.0,
76623,9548,3615,10793.0,,0.0,0.0,
67528,8386,3574,10686.0,,0.0,0.0,
69405,8626,4728,14041.0,,0.0,0.0,
68005,8443,2881,,,-1.0,0.0,
40997,5064,2942,8793.0,,0.0,0.0,Good effort.
13404,1663,3546,10599.0,,1.0,2.0,
11301,1403,2571,,,-1.0,0.0,
70973,8823,1537,4579.0,,0.0,0.0,Good effort.
89004,11083,3694,11034.0,,0.0,0.0,
16039,1973,2003,5924.0,,0.0,0.0,
41418,5117,3611,10781.0,,0.0,0.0,
1611,195,2079,6142.0,,0.0,0.0,Good effort.
60071,7461,2249,6671.0,,0.0,0.0,
57312,7127,4164,,Binary search works on sorted arrays.,1.0,1.2,
9309,1137,1456,4335.0,,0.0,0.0,
4929,586,2102,6214.0,,0.0,0.0,Good effort.
52224,6466,3172,9518.0,,0.0,0.0,Good effort.
12496,1557,1372,4089.0,,1.0,2.0,
16186,1994,1646,4912.0,,1.0,5.0,
39970,4934,2604,7742.0,,0.0,0.0,
82112,10210,3569,10671.0,,0.0,0.0,
83635,10414,3582,10714.0,,0.0,0.0,Good effort.
14865,1835,3590,10735.0,,1.0,5.0,
53543,6645,3585,,I believe it is the first option.,-1.0,1.0,
40143,4964,4789,14213.0,,0.0,0.0,
82836,10307,2869,,Stack overflow occurs when recursion is too deep.,0.0,4.8,
10784,1329,872,,Stack overflow occurs when recursion is too deep.,1.0,0.2,
36073,4475,2616,,,-1.0,0.0,Good effort.
87191,10856,3580,10708.0,,0.0,0.0,Good effort.
3393,407,1526,4546.0,,0.0,0.0,
53906,6690,2749,8182.0,,0.0,0.0,
21580,2640,4293,12799.0,,0.0,0.0,
70292,8732,2718,8082.0,,1.0,2.0,Good effort.
56136,6974,2988,8935.0,,0.0,0.0,
55768,6933,1697,5051.0,,0.0,0.0,
63027,7849,2060,6088.0,,0.0,0.0,
23287,2849,415,,I believe it is the first option.,0.0,0.3,
6009,711,2097,6197.0,,0.0,0.0,
141,19,4777,,The answer relates to the concept discussed.,0.0,0.0,
76830,9573,4040,12026.0,,1.0,3.0,
67553,8389,4061,12090.0,,0.0,0.0,
5143,614,3756,11220.0,,1.0,5.0,
50521,6257,4011,,Stack overflow occurs when recursion is too deep.,0.0,1.5,
15644,1922,2509,7476.0,,1.0,2.0,
24886,3064,4436,13242.0,,0.0,0.0,
51080,6325,4425,13212.0,,0.0,0.0,Good effort.
9896,1218,2457,7311.0,,0.0,0.0,
21035,2578,758,2231.0,,0.0,0.0,
73097,9092,4453,13286.0,,0.0,0.0,
63407,7895,111,333.0,,1.0,-1.0,Good effort.
87309,10872,3961,11797.0,,0.0,0.0,Good effort.
29003,3592,3738,11159.0,,0.0,0.0,
38225,4736,3080,9239.0,,1.0,2.0,
32314,4009,111,336.0,,0.0,0.0,
71084,8837,4056,12076.0,,1.0,2.0,
53279,6611,472,1391.0,,1.0,3.0,
65538,8136,191,,,-1.0,0.0,
28738,3554,1199,3585.0,,0.0,0.0,
36947,4583,2723,8097.0,,0.0,0.0,
25945,3200,2459,,I believe it is the first option.,0.0,0.2,
35545,4408,4043,12029.0,,0.0,0.0,
20066,2475,1157,3453.0,,0.0,0.0,
81498,10130,5062,15043.0,,0.0,0.0,Good effort.
4013,485,2556,,I believe it is the first option.,1.0,0.8,
8206,998,4629,13760.0,,1.0,1.0,
29627,3678,1309,3906.0,,0.0,0.0,
11693,1454,1497,4453.0,,0.0,0.0,
41887,5178,4050,12053.0,,0.0,0.0,
67028,8318,1070,,,-1.0,0.0,
67111,8330,2864,8562.0,,1.0,1.0,
48391,6007,5083,15112.0,,0.0,0.0,
42341,5239,4090,12181.0,,0.0,0.0,
81261,10101,107,317.0,,1.0,3.0,
844,109,4430,13222.0,,1.0,5.0,
27592,3414,4432,13226.0,,0.0,0.0,
55826,6940,3373,,Stack overflow occurs when recursion is too deep.,1.0,1.8,
26302,3247,2461,7321.0,,0.0,0.0,
55532,6906,134,398.0,,0.0,0.0,
12404,1543,2931,,I believe it is the first option.,1.0,0.0,
3413,409,2204,,I believe it is the first option.,1.0,1.3,
83206,10358,4581,,The answer relates to the concept discussed.,1.0,0.3,Good effort.
62405,7764,1648,,,-1.0,0.0,Good effort.
79815,9937,1126,3357.0,,1.0,2.0,
34753,4311,650,,The answer relates to the concept discussed.,-1.0,0.3,
21284,2607,5040,14965.0,,0.0,0.0,
14039,1735,2863,8559.0,,1.0,5.0,
18193,2247,437,,I believe it is the first option.,0.0,0.0,
83195,10356,4711,13996.0,,1.0,3.0,Good effort.
14602,1805,1082,3239.0,,1.0,3.0,
75236,9372,1092,3269.0,,1.0,5.0,
87196,10856,3585,,I believe it is the first option.,0.0,0.0,
42437,5249,1996,5903.0,,0.0,0.0,
11391,1415,2098,6201.0,,1.0,3.0,
83671,10417,5082,15105.0,,1.0,5.0,
37583,4658,4722,14029.0,,1.0,2.0,
69392,8624,4134,12313.0,,0.0,0.0,
82256,10232,2748,,,-1.0,0.0,
62031,7723,955,2862.0,,0.0,0.0,Good effort.
4922,585,1380,4107.0,,1.0,5.0,
55216,6871,4447,,Stack overflow occurs when recursion is too deep.,1.0,0.8,
67786,8419,187,566.0,,1.0,1.0,
3610,433,420,,I believe it is the first option.,1.0,0.1,Good effort.
44789,5550,1091,,Stack overflow occurs when recursion is too deep.,1.0,2.1,
49362,6125,3130,9400.0,,0.0,0.0,
4192,501,2363,7022.0,,0.0,0.0,Good effort.
58843,7328,4898,14531.0,,0.0,0.0,Good effort.
74548,9286,3377,10090.0,,1.0,2.0,
16596,2045,439,1286.0,,0.0,0.0,
75637,9426,4147,12351.0,,0.0,0.0,
4290,510,422,1240.0,,0.0,0.0,Good effort.
87857,10945,1539,4585.0,,0.0,0.0,Good effort.
32747,4061,1082,3241.0,,0.0,0.0,
72729,9048,2885,8623.0,,1.0,5.0,
9364,1147,1818,,Binary search works on sorted arrays.,1.0,1.0,
42431,5248,1663,,I believe it is the first option.,1.0,0.0,
88240,10990,3992,,The answer relates to the concept discussed.,-1.0,0.7,Good effort.
65435,8128,1709,5087.0,,0.0,0.0,
13268,1648,4156,,,-1.0,0.0,
33214,4122,1705,5079.0,,0.0,0.0,Good effort.
57175,7105,3174,,I believe it is the first option.,0.0,0.0,
56891,7068,4582,,The answer relates to the concept discussed.,0.0,1.7,Good effort.
79213,9868,762,2246.0,,0.0,0.0,
18507,2282,916,2743.0,,1.0,2.0,Good effort.
78352,9762,4052,12061.0,,1.0,5.0,
500,65,1088,3261.0,,0.0,0.0,
64181,7985,1532,,Stack overflow occurs when recursion is too deep.,1.0,3.9,
21502,2631,194,580.0,,0.0,0.0,
53388,6625,684,2010.0,,1.0,3.0,
87508,10896,2246,6661.0,,0.0,0.0,
26624,3287,3758,,Stack overflow occurs when recursion is too deep.,1.0,2.8,
86564,10774,2687,7981.0,,0.0,0.0,
38031,4713,4500,13410.0,,0.0,0.0,
11682,1453,797,2356.0,,1.0,1.0,
45681,5670,49,154.0,,0.0,0.0,
26657,3290,3511,,I believe it is the first option.,0.0,0.0,
87165,10853,2446,7280.0,,1.0,2.0,
56701,7040,5080,15098.0,,0.0,0.0,Good effort.
24608,3028,44,133.0,,1.0,5.0,
30395,3772,4070,12111.0,,0.0,0.0,
16238,2000,2085,6163.0,,0.0,0.0,Good effort.
76052,9477,419,1229.0,,1.0,2.0,
39899,4926,1195,3576.0,,0.0,0.0,
69057,8578,3320,9922.0,,1.0,5.0,
24490,3008,2,6.0,,0.0,0.0,
60732,7552,1821,5406.0,,0.0,0.0,
36983,4587,4722,14030.0,,0.0,0.0,
74989,9345,3630,,,-1.0,0.0,
23025,2820,4044,12036.0,,0.0,0.0,
43381,5376,3328,9946.0,,0.0,0.0,
42642,5271,4444,13260.0,,0.0,0.0,Good effort.
12529,1559,734,2163.0,,0.0,0.0,
25622,3157,3410,,I believe it is the first option.,1.0,1.9,
51714,6405,4723,14032.0,,1.0,2.0,
75487,9406,2573,,Stack overflow occurs when recursion is too deep.,-1.0,0.0,Good effort.
65177,8098,5047,14991.0,,0.0,0.0,
44997,5583,2105,6226.0,,0.0,0.0,Good effort.
80882,10062,109,328.0,,0.0,0.0,
78630,9801,94,283.0,,0.0,0.0,
23453,2870,698,2051.0,,1.0,5.0,
929,117,1,2.0,,0.0,0.0,
19589,2419,5068,15061.0,,0.0,0.0,
13708,1697,3191,9570.0,,0.0,0.0,
19549,2416,2371,7048.0,,1.0,2.0,
11520,1432,3199,9596.0,,0.0,0.0,Good effort.
74078,9227,1806,5378.0,,0.0,0.0,Good effort.
399,47,4530,13486.0,,1.0,2.0,
11691,1453,806,2384.0,,0.0,0.0,
19947,2461,3816,,Stack overflow occurs when recursion is too deep.,-1.0,0.0,
35939,4460,4012,,,-1.0,0.0,
48635,6038,2212,6543.0,,0.0,0.0,
56772,7050,2673,7939.0,,1.0,3.0,
33046,4100,423,1241.0,,0.0,0.0,
87666,10918,488,,I believe it is the first option.,1.0,0.7,
31105,3857,1128,3359.0,,0.0,0.0,
34895,4329,3739,11166.0,,0.0,0.0,
8324,1009,2423,,,-1.0,0.0,Good effort.
12563,1563,2085,6163.0,,0.0,0.0,
32488,4030,1135,3387.0,,0.0,0.0,
51581,6387,3995,11904.0,,1.0,3.0,Good effort.
57802,7186,5125,15239.0,,0.0,0.0,Good effort.
72400,9009,2400,7139.0,,0.0,0.0,Good effort.
87526,10898,4506,13428.0,,1.0,3.0,Good effort.
64603,8034,2610,7766.0,,0.0,0.0,
34463,4273,918,2751.0,,0.0,0.0,
57308,7127,4158,12378.0,,0.0,0.0,
72071,8967,2439,,Binary search works on sorted arrays.,1.0,0.0,
54725,6802,1905,,Stack overflow occurs when recursion is too deep.,1.0,1.6,
43472,5388,2615,7784.0,,0.0,0.0,
57262,7116,230,,I believe it is the first option.,1.0,0.1,
29314,3638,1436,4283.0,,0.0,0.0,
26667,3291,2835,8459.0,,0.0,0.0,
80389,10004,4440,13252.0,,1.0,3.0,
17390,2149,1088,3259.0,,0.0,0.0,Good effort.
38575,4776,1910,5658.0,,1.0,2.0,Good effort.
15569,1915,603,1765.0,,0.0,0.0,
87542,10899,3964,,,-1.0,0.0,Good effort.
5223,622,2170,,I believe it is the first option.,1.0,1.4,Good effort.
83787,10433,4272,12733.0,,0.0,0.0,
70767,8792,1311,3914.0,,1.0,-1.0,
70496,8759,1440,4289.0,,0.0,0.0,
44905,5573,866,2574.0,,1.0,2.0,Good effort.
20867,2563,2880,8610.0,,1.0,2.0,Good effort.
57438,7144,1070,3201.0,,1.0,3.0,
82529,10267,3547,10604.0,,0.0,0.0,
50680,6277,1696,5047.0,,1.0,2.0,Good effort.
71162,8847,4051,12058.0,,0.0,0.0,Good effort.
48153,5977,5081,,,-1.0,0.0,
12651,1575,3130,9398.0,,0.0,0.0,
74609,9296,1068,,I believe it is the first option.,-1.0,0.0,
77486,9659,3015,9026.0,,1.0,2.0,
83689,10420,1819,,The answer relates to the concept discussed.,0.0,0.0,
74473,9276,48,150.0,,1.0,1.0,Good effort.
7801,949,2308,6857.0,,0.0,0.0,Good effort.
73422,9136,279,,I believe it is the first option.,1.0,0.1,
43954,5449,1661,4947.0,,0.0,0.0,Good effort.
17686,2183,2611,7770.0,,0.0,0.0,
86358,10751,4014,11953.0,,0.0,0.0,
27000,3333,4525,13476.0,,0.0,0.0,
55017,6845,4583,13630.0,,0.0,0.0,
81335,10109,1124,3349.0,,0.0,0.0,
59488,7396,2874,8587.0,,1.0,2.0,
1078,134,5062,15045.0,,0.0,0.0,
66632,8270,3900,11626.0,,0.0,0.0,
48295,5995,3754,11209.0,,0.0,0.0,
83198,10357,4582,,Stack overflow occurs when recursion is too deep.,1.0,1.5,
2484,302,4368,13035.0,,1.0,5.0,
78412,9774,2882,8616.0,,1.0,5.0,
23441,2869,489,1431.0,,0.0,0.0,
44759,5547,913,2732.0,,0.0,0.0,
13136,1634,3693,11030.0,,0.0,0.0,
21076,2582,916,2744.0,,0.0,0.0,
4271,509,1192,3565.0,,0.0,0.0,Good effort.
46094,5718,1707,,The answer relates to the concept discussed.,1.0,0.0,
51224,6344,4279,12759.0,,0.0,0.0,
36723,4556,3397,10154.0,,0.0,0.0,
37438,4641,3590,10736.0,,0.0,0.0,
35166,4361,4442,13258.0,,1.0,2.0,Good effort.
7080,851,5278,15677.0,,1.0,2.0,
25997,3207,2875,8589.0,,1.0,1.0,
43035,5334,2000,5915.0,,1.0,2.0,Good effort.
46614,5782,1196,,Stack overflow occurs when recursion is too deep.,-1.0,0.0,
40364,4989,3172,9516.0,,0.0,0.0,
85813,10691,2936,8769.0,,0.0,0.0,Good effort.
28072,3472,2927,8748.0,,1.0,2.0,
43222,5354,914,2736.0,,0.0,0.0,
53785,6674,2549,7606.0,,1.0,1.0,Good effort.
77062,9600,2932,8756.0,,1.0,3.0,
12380,1539,2027,,I believe it is the first option.,1.0,0.0,
80632,10027,1908,5656.0,,0.0,0.0,
74364,9263,2866,8569.0,,0.0,0.0,
55653,6920,1466,,The answer relates to the concept discussed.,1.0,0.0,Good effort.
88941,11076,2511,7483.0,,0.0,0.0,Good effort.
1163,140,3138,,,0.0,2.8,
63917,7949,2864,8562.0,,1.0,1.0,
63108,7863,1068,,Stack overflow occurs when recursion is too deep.,0.0,0.0,Good effort.
13977,1728,2991,,,-1.0,0.0,
44899,5571,865,,,-1.0,0.0,Good effort.
29772,3694,2445,7277.0,,0.0,0.0,
61843,7700,5278,15677.0,,1.0,2.0,
18394,2270,181,546.0,,0.0,0.0,
37399,4636,2994,8958.0,,0.0,0.0,
8647,1052,93,281.0,,1.0,3.0,
78221,9749,3821,11401.0,,0.0,0.0,
42597,5266,2092,,,-1.0,0.0,Good effort.
32481,4029,1099,,Stack overflow occurs when recursion is too deep.,-1.0,1.0,
78752,9816,3903,,Binary search works on sorted arrays.,1.0,1.4,Good effort.
78856,9829,1763,5260.0,,0.0,0.0,
60356,7503,4489,13384.0,,0.0,0.0,
79305,9880,4446,13266.0,,1.0,5.0,
24579,3024,2750,8185.0,,0.0,0.0,
34491,4278,3358,10036.0,,1.0,3.0,Good effort.
58132,7231,801,2370.0,,1.0,5.0,
64491,8020,2105,6227.0,,1.0,1.0,Good effort.
54281,6740,3326,9940.0,,0.0,0.0,
1559,190,2241,6639.0,,0.0,0.0,
4118,494,5041,14969.0,,1.0,5.0,
45692,5672,1610,4794.0,,1.0,2.0,
71098,8840,3816,,The answer relates to the concept discussed.,1.0,0.9,
28889,3576,2080,6145.0,,0.0,0.0,Good effort.
16116,1982,1501,4465.0,,1.0,2.0,
38155,4728,2363,7022.0,,0.0,0.0,Good effort.
82876,10313,495,1450.0,,1.0,5.0,
76729,9561,3993,,I believe it is the first option.,-1.0,1.2,Good effort.
44652,5536,2934,8764.0,,1.0,2.0,
51540,6383,1125,3354.0,,0.0,0.0,Good effort.
22258,2725,270,808.0,,0.0,0.0,
79229,9871,4998,14837.0,,0.0,0.0,Good effort.
4211,503,3593,10743.0,,0.0,0.0,
28215,3493,960,2877.0,,0.0,0.0,
13751,1701,1314,,I believe it is the first option.,-1.0,0.2,Good effort.
82305,10238,1711,5098.0,,0.0,0.0,
77619,9675,2409,,The answer relates to the concept discussed.,1.0,1.2,
80771,10045,4151,,I believe it is the first option.,1.0,0.4,
18366,2265,4438,13246.0,,0.0,0.0,
52605,6523,5034,14949.0,,0.0,0.0,Good effort.
37752,4675,291,869.0,,1.0,1.0,
79583,9911,2882,8617.0,,0.0,0.0,
38648,4782,2408,,Stack overflow occurs when recursion is too deep.,0.0,0.5,
62692,7800,3603,,The answer relates to the concept discussed.,1.0,0.0,
34662,4300,2805,8362.0,,0.0,0.0,
40766,5039,1191,3561.0,,0.0,0.0,
66694,8276,4999,,,1.0,0.0,
16564,2040,3689,,The answer relates to the concept discussed.,1.0,2.5,
26635,3288,3756,11220.0,,1.0,5.0,
29684,3684,7,21.0,,0.0,0.0,
52932,6568,3232,9691.0,,0.0,0.0,
1745,210,3578,10701.0,,0.0,0.0,
914,115,4921,14605.0,,0.0,0.0,Good effort.
8607,1046,4038,12018.0,,1.0,5.0,
12996,1615,2941,8790.0,,0.0,0.0,
23307,2851,4154,12367.0,,0.0,0.0,
69913,8694,414,1223.0,,1.0,1.0,
18595,2298,13,35.0,,1.0,5.0,
45696,5672,1614,4807.0,,0.0,0.0,
3230,391,1746,5204.0,,0.0,0.0,Good effort.
15106,1863,649,,I believe it is the first option.,1.0,2.5,
16318,2011,5066,15056.0,,1.0,2.0,
70962,8822,3689,,Binary search works on sorted arrays.,0.0,0.0,
17251,2130,1790,,I believe it is the first option.,0.0,0.1,
62116,7733,2834,8458.0,,0.0,0.0,
5073,604,3354,10024.0,,0.0,0.0,Good effort.
70115,8712,3412,,The answer relates to the concept discussed.,0.0,0.0,
88870,11066,4725,14036.0,,0.0,0.0,
23489,2873,1703,,I believe it is the first option.,-1.0,0.0,
1028,130,4360,,,-1.0,0.0,
21380,2619,5277,15673.0,,0.0,0.0,
38550,4773,2376,7067.0,,1.0,2.0,
72560,9028,413,,Binary search works on sorted arrays.,0.0,0.0,
21412,2622,2898,8661.0,,0.0,0.0,
60842,7570,2935,8765.0,,0.0,0.0,
71911,8943,119,356.0,,0.0,0.0,
5791,688,3503,10464.0,,0.0,0.0,
58287,7253,5073,15077.0,,1.0,2.0,Good effort.
39593,4893,2933,8759.0,,1.0,5.0,
39829,4919,5130,15255.0,,0.0,0.0,
38944,4817,4617,,,-1.0,0.0,
15377,1897,3957,11788.0,,0.0,0.0,
83137,10346,3612,10786.0,,1.0,3.0,
88946,11076,2516,7504.0,,0.0,0.0,
78624,9800,5328,,,-1.0,0.0,
59723,7424,1094,3275.0,,1.0,2.0,
34336,4254,635,1861.0,,0.0,0.0,
84499,10520,2754,8200.0,,0.0,0.0,
79043,9848,5046,14985.0,,1.0,5.0,
51559,6385,1747,5208.0,,0.0,0.0,
20756,2551,1438,,,0.0,0.0,
30383,3770,2747,8175.0,,1.0,3.0,
79272,9877,2245,6655.0,,1.0,1.0,
26314,3250,3568,,The answer relates to the concept discussed.,-1.0,1.6,
61972,7716,2330,6930.0,,1.0,2.0,
2239,277,3197,9592.0,,0.0,0.0,
24883,3064,4433,13229.0,,0.0,0.0,
35808,4442,491,,Stack overflow occurs when recursion is too deep.,-1.0,0.9,
77358,9638,4137,12323.0,,0.0,0.0,
2477,302,4361,13010.0,,0.0,0.0,
76351,9516,4436,13239.0,,0.0,0.0,
26764,3302,1822,,,-1.0,0.0,
80919,10065,3597,10754.0,,1.0,5.0,
54740,6803,1912,5664.0,,1.0,2.0,
76213,9504,2147,6354.0,,0.0,0.0,
70404,8750,872,,I believe it is the first option.,1.0,0.9,
73257,9113,2212,6542.0,,0.0,0.0,
42496,5255,92,277.0,,0.0,0.0,Good effort.
57515,7152,4581,,The answer relates to the concept discussed.,0.0,0.0,
47777,5932,600,1760.0,,0.0,0.0,
12488,1556,5126,15243.0,,0.0,0.0,
58788,7320,3393,10140.0,,0.0,0.0,
9927,1222,4725,14036.0,,0.0,0.0,Good effort.
16178,1993,1652,,,1.0,0.0,
25888,3191,470,1386.0,,0.0,0.0,
11957,1484,1264,,The answer relates to the concept discussed.,1.0,1.8,
49107,6094,4731,14051.0,,0.0,0.0,
81774,10168,2375,7061.0,,1.0,2.0,
85431,10635,2673,7941.0,,0.0,0.0,
57159,7103,2370,7045.0,,0.0,0.0,
60833,7569,2809,8374.0,,0.0,0.0,
291,34,4665,13869.0,,0.0,0.0,
6657,797,2936,8772.0,,0.0,0.0,
3519,420,4164,,,0.0,0.0,
17649,2180,3190,9567.0,,0.0,0.0,
74000,9216,1745,5197.0,,0.0,0.0,
25818,3182,4074,12126.0,,1.0,2.0,
81035,10078,645,1890.0,,0.0,0.0,
84569,10527,4482,13366.0,,0.0,0.0,Good effort.
5046,600,179,541.0,,0.0,0.0,
75619,9423,3016,,The answer relates to the concept discussed.,0.0,0.0,
87034,10840,3394,10141.0,,0.0,0.0,Good effort.
48512,6023,1911,5659.0,,0.0,0.0,
15509,1910,5065,,Binary search works on sorted arrays.,1.0,0.0,
5662,673,3226,9673.0,,1.0,5.0,
16638,2052,1091,,The answer relates to the concept discussed.,0.0,3.8,
72461,9014,2060,6087.0,,1.0,100.0,
33335,4135,3058,,Stack overflow occurs when recursion is too deep.,-1.0,0.4,
18282,2257,3541,10581.0,,0.0,0.0,
88479,11021,2507,7469.0,,0.0,0.0,
39928,4929,4063,12096.0,,0.0,0.0,
